#Nombre,Prioridad,direccion,lock,descanso
master_b_0,3,1024,0,16
master_b_1,4,0,1,16
master_nb_0,1,1024,1,16
master_nb_1,2,0,0,16
Tiempo,instruccion,Master,direccion,dato,lock,uso
4195000,WRITE,2,20,20,false,ACTIVE
4205000,READ,1,1048,20,true,ACTIVE
4215000,WRITE,1,1048,24,true,ACTIVE
4225000,READ,2,24,20,false,ACTIVE
4235000,WRITE,2,24,24,false,ACTIVE
4245000,READ,1,1052,24,true,ACTIVE
4255000,WRITE,1,1052,28,true,ACTIVE
4265000,READ,2,28,24,false,ACTIVE
4275000,WRITE,2,28,28,false,ACTIVE
4285000,READ,1,1056,28,true,ACTIVE
4295000,WRITE,1,1056,32,true,ACTIVE
4305000,READ,2,32,28,false,ACTIVE
4315000,WRITE,2,32,32,false,ACTIVE
4325000,READ,1,1060,32,true,ACTIVE
4335000,WRITE,1,1060,36,true,ACTIVE
4345000,READ,2,36,32,false,ACTIVE
4355000,WRITE,2,36,36,false,ACTIVE
4365000,READ,1,1064,36,true,ACTIVE
4375000,WRITE,1,1064,40,true,ACTIVE
4385000,READ,2,40,36,false,ACTIVE
4395000,WRITE,2,40,40,false,ACTIVE
4405000,READ,1,1068,40,true,ACTIVE
4415000,WRITE,1,1068,44,true,ACTIVE
4425000,READ,2,44,40,false,ACTIVE
4435000,WRITE,2,44,44,false,ACTIVE
4445000,READ,1,1072,44,true,ACTIVE
4455000,WRITE,1,1072,48,true,ACTIVE
4465000,READ,2,48,44,false,ACTIVE
4475000,WRITE,2,48,48,false,ACTIVE
4485000,READ,1,1076,48,true,ACTIVE
4495000,WRITE,1,1076,52,true,ACTIVE
4505000,READ,2,52,48,false,ACTIVE
4515000,WRITE,2,52,52,false,ACTIVE
4525000,READ,1,1080,52,true,ACTIVE
4535000,WRITE,1,1080,56,true,ACTIVE
4545000,READ,2,56,52,false,ACTIVE
4555000,WRITE,2,56,56,false,ACTIVE
4565000,READ,1,1084,56,true,ACTIVE
4575000,WRITE,1,1084,60,true,ACTIVE
4585000,READ,2,60,56,false,ACTIVE
4595000,WRITE,2,60,60,false,ACTIVE
4605000,READ,1,1088,60,true,ACTIVE
4615000,WRITE,1,1088,64,true,ACTIVE
4625000,READ,2,64,60,false,ACTIVE
4635000,WRITE,2,64,64,false,ACTIVE
4645000,READ,1,1092,64,true,ACTIVE
4655000,WRITE,1,1092,68,true,ACTIVE
4665000,READ,2,68,64,false,ACTIVE
4675000,WRITE,2,68,68,false,ACTIVE
4685000,READ,1,1096,68,true,ACTIVE
4695000,WRITE,1,1096,72,true,ACTIVE
4705000,READ,2,72,68,false,ACTIVE
4715000,WRITE,2,72,72,false,ACTIVE
4725000,READ,1,1100,72,true,ACTIVE
4735000,WRITE,1,1100,76,true,ACTIVE
4745000,READ,2,76,72,false,ACTIVE
4755000,WRITE,2,76,76,false,ACTIVE
4765000,READ,1,1104,76,true,ACTIVE
4775000,WRITE,1,1104,80,true,ACTIVE
4785000,READ,2,80,76,false,ACTIVE
4795000,WRITE,2,80,80,false,ACTIVE
4805000,READ,1,1108,80,true,ACTIVE
4815000,WRITE,1,1108,84,true,ACTIVE
4825000,READ,2,84,80,false,ACTIVE
4835000,WRITE,2,84,84,false,ACTIVE
4845000,READ,1,1112,84,true,ACTIVE
4855000,WRITE,1,1112,88,true,ACTIVE
4865000,READ,2,88,84,false,ACTIVE
4875000,WRITE,2,88,88,false,ACTIVE
4885000,READ,1,1116,88,true,ACTIVE
4895000,WRITE,1,1116,92,true,ACTIVE
4905000,READ,2,92,88,false,ACTIVE
4915000,WRITE,2,92,92,false,ACTIVE
4925000,READ,1,1120,92,true,ACTIVE
4935000,WRITE,1,1120,96,true,ACTIVE
4945000,READ,2,96,92,false,ACTIVE
4955000,WRITE,2,96,96,false,ACTIVE
4965000,READ,1,1124,96,true,ACTIVE
4975000,WRITE,1,1124,100,true,ACTIVE
4985000,READ,2,100,96,false,ACTIVE
4995000,WRITE,2,100,100,false,ACTIVE
5005000,READ,1,1128,100,true,ACTIVE
5015000,WRITE,1,1128,104,true,ACTIVE
5025000,READ,2,104,100,false,ACTIVE
5035000,WRITE,2,104,104,false,ACTIVE
5045000,READ,1,1132,104,true,ACTIVE
5055000,WRITE,1,1132,108,true,ACTIVE
5065000,READ,2,108,104,false,ACTIVE
5075000,WRITE,2,108,108,false,ACTIVE
5085000,READ,1,1136,108,true,ACTIVE
5095000,WRITE,1,1136,112,true,ACTIVE
5105000,READ,2,112,108,false,ACTIVE
5115000,WRITE,2,112,112,false,ACTIVE
5125000,READ,1,1140,112,true,ACTIVE
5135000,WRITE,1,1140,116,true,ACTIVE
5145000,READ,2,116,112,false,ACTIVE
5155000,WRITE,2,116,116,false,ACTIVE
5165000,READ,1,1144,116,true,ACTIVE
5175000,WRITE,1,1144,120,true,ACTIVE
5185000,READ,2,120,116,false,ACTIVE
5195000,WRITE,2,120,120,false,ACTIVE
5205000,READ,1,1148,120,true,ACTIVE
5215000,WRITE,1,1148,124,true,ACTIVE
5225000,READ,2,124,120,false,ACTIVE
5235000,WRITE,2,124,124,false,ACTIVE
5245000,READ,1,1152,124,true,ACTIVE
5255000,WRITE,1,1152,128,true,ACTIVE
5265000,READ,2,128,124,false,ACTIVE
5275000,WRITE,2,128,128,false,ACTIVE
5285000,READ,1,1024,128,true,ACTIVE
5295000,WRITE,1,1024,0,true,ACTIVE
5305000,READ,2,0,128,false,ACTIVE
5315000,WRITE,2,0,0,false,ACTIVE
5325000,READ,1,1028,0,true,ACTIVE
5335000,WRITE,1,1028,5,true,ACTIVE
5345000,READ,2,4,0,false,ACTIVE
5355000,WRITE,2,4,5,false,ACTIVE
5365000,READ,1,1032,5,true,ACTIVE
5375000,WRITE,1,1032,10,true,ACTIVE
5385000,READ,2,8,5,false,ACTIVE
5395000,WRITE,2,8,10,false,ACTIVE
5405000,READ,1,1036,10,true,ACTIVE
5415000,WRITE,1,1036,15,true,ACTIVE
5425000,READ,2,12,10,false,ACTIVE
5435000,WRITE,2,12,15,false,ACTIVE
5445000,READ,1,1040,15,true,ACTIVE
